time,y
280,0.0207316
281,0.0207246
282,0.0207106
283,0.0207037
284,0.0206979
285,0.0206827
286,0.0206755
287,0.0206607
288,0.0206459
289,0.0206383
290,0.0206232
291,0.0206156
292,0.0206079
293,0.0205922
294,0.0205842
295,0.0205681
296,0.0205518
297,0.0205435
298,0.0205269
299,0.0205193
300,0.0205014
301,0.0204927
302,0.0204752
303,0.0204574
304,0.0204395
305,0.0204304
306,0.0204213
307,0.0204028
308,0.0203933
309,0.0203742
310,0.0203645
311,0.0203548
312,0.0203353
313,0.0203253
314,0.0203053
315,0.0202951
316,0.0202746
317,0.0202538
318,0.0202432
319,0.020222
320,0.0202121
321,0.0202013
322,0.0201674
323,0.020145
324,0.0201334
325,0.0201108
326,0.0200993
327,0.0200762
328,0.0200526
329,0.0200408
330,0.0200294
331,0.0200042
332,0.0199917
333,0.0199793
334,0.019954
335,0.0199414
336,0.0199158
337,0.0198901
338,0.0198771
339,0.019851
340,0.0198377
341,0.0198111
342,0.019784
343,0.0197704
344,0.0197431
345,0.0197293
346,0.0197155
347,0.019702
348,0.0196733
349,0.0196448
350,0.0196304
351,0.0196016
352,0.0195869
353,0.019573
354,0.0195431
355,0.0195283
356,0.0194985
357,0.0194685
358,0.0194533
359,0.0194229
360,0.0194075
361,0.0193768
362,0.0193462
363,0.0193309
364,0.0193156
365,0.0192849
366,0.0192699
367,0.0192386
368,0.0192073
369,0.0191916
370,0.0191598
371,0.0191437
372,0.0191118
373,0.0190957
374,0.0190633
375,0.0190303
376,0.0190137
377,0.0189804
378,0.0189636
379,0.0189301
380,0.0189131
381,0.0188792
382,0.0188625
383,0.0188279
384,0.0187935
385,0.0187589
386,0.0187413
387,0.0187063
388,0.0186888
389,0.0186538
390,0.0186187
391,0.018601
392,0.0185652
393,0.0185473
394,0.0185116
395,0.0184937
396,0.0184577
397,0.0184397
398,0.018386
399,0.0183681
400,0.0183328
401,0.0183152
402,0.0182798
403,0.018262
404,0.0182444
405,0.0182091
406,0.0181915
407,0.0181739
408,0.0181386
409,0.0181209
410,0.0180857
411,0.0180506
412,0.018033
413,0.0179977
414,0.0179799
415,0.0179624
416,0.0179273
417,0.0179098
418,0.0178746
419,0.0178393
420,0.0178218
421,0.0178045
422,0.017769
423,0.0177513
424,0.0177163
425,0.0176986
426,0.0176635
427,0.0176283
428,0.0176109
429,0.0175756
430,0.0175579
431,0.0175224
432,0.0175046
433,0.017487
434,0.0174512
435,0.0174156
436,0.0173979
437,0.0173802
438,0.0173442
439,0.0173261
440,0.0172908
441,0.0172733
442,0.0172374
443,0.0172018
444,0.017184
445,0.0171485
446,0.0171308
447,0.0171133
448,0.0170246
449,0.0169728
450,0.0168854
451,0.0168166
452,0.0167482
453,0.0167311
454,0.0166968
455,0.0166456
456,0.0166119
457,0.0165784
458,0.0165615
459,0.0165278
460,0.0165108
461,0.0164777
462,0.0164612
463,0.0164281
464,0.0164115
465,0.0163786
466,0.0163461
467,0.0163299
468,0.0163139
469,0.0162814
470,0.0162652
471,0.0162495
472,0.0162177
473,0.0161864
474,0.0161707
475,0.0161392
476,0.0161234
477,0.0160927
478,0.0160774
479,0.016047
480,0.0160317
481,0.0160016
482,0.0159866
483,0.0159717
484,0.0159421
485,0.0159275
486,0.0158982
487,0.0158693
488,0.0158551
489,0.0158263
490,0.015812
491,0.0157839
492,0.01577
493,0.0157425
494,0.0157285
495,0.0157014
496,0.0156878
497,0.015661
498,0.0156477
499,0.0156344
500,0.0156082
501,0.0155951
502,0.0155695
503,0.0155567
504,0.0155315
505,0.0155188
506,0.015494
507,0.0154695
508,0.0154574
509,0.0154334
510,0.0154214
511,0.015398
512,0.0153864
513,0.0153633
514,0.0153406
515,0.0153183
516,0.0153072
517,0.0152852
518,0.0152743
519,0.0152531
520,0.0152426
521,0.0152218
522,0.0152013
523,0.0151912
524,0.0151713
525,0.0151614
526,0.015142
527,0.0151324
528,0.0151135
529,0.0150949
530,0.0150768
531,0.0150678
532,0.0150501
533,0.0150414
534,0.0150329
535,0.0150161
536,0.0150077
537,0.0149914
538,0.0149832
539,0.0149752
540,0.0149597
541,0.0149519
542,0.014937
543,0.0149295
544,0.0149149
545,0.0149007
546,0.0148938
547,0.0148802
548,0.0148734
549,0.0148604
550,0.014854
551,0.0148478
552,0.0148354
553,0.0148293
554,0.0148177
555,0.0148118
556,0.0148006
557,0.0147896
558,0.0147787
559,0.0147734
560,0.0147577
561,0.0147524
562,0.0147427
563,0.0147331
564,0.0147282
565,0.0147235
566,0.0147144
567,0.0147099
568,0.0147015
569,0.0146931
570,0.0146888
571,0.0146808
572,0.0146768
573,0.0146697
574,0.014666
575,0.0146591
576,0.0146523
577,0.0146489
578,0.0146428
579,0.0146397
580,0.0146341
581,0.0146313
582,0.014626
583,0.0146235
584,0.0146187
585,0.0146164
586,0.0146122
587,0.0146081
588,0.0146062
589,0.0146044
590,0.0146013
591,0.0145982
592,0.0145967
593,0.0145954
594,0.0145932
595,0.0145912
596,0.0145901
597,0.0145891
598,0.0145881
599,0.014587
600,0.0145862
601,0.0145857
602,0.0145854
603,0.0145853
604,0.0145856
605,0.0145856
606,0.014585
607,0.014584
608,0.0145828
609,0.0145817
610,0.0145798
611,0.0145786
612,0.0145766
613,0.0145742
614,0.0145729
615,0.0145717
616,0.0145694
617,0.0145682
618,0.0145667
619,0.0145645
620,0.014563
621,0.0145606
622,0.0145594
623,0.0145569
624,0.0145544
625,0.0145531
626,0.0145507
627,0.0145494
628,0.0145471
629,0.0145458
630,0.0145434
631,0.0145422
632,0.0145398
633,0.0145386
634,0.0145372
635,0.0145361
636,0.0145338
637,0.0145324
638,0.0145301
639,0.0145277
640,0.0145265
641,0.0145242
642,0.0145218
643,0.0145206
644,0.014519
645,0.0145172
646,0.014516
647,0.0145146
648,0.0145125
649,0.0145113
650,0.0145091
651,0.0145078
652,0.0145064
653,0.0145045
654,0.0145022
655,0.0145009
656,0.0144987
657,0.0144975
658,0.0144953
659,0.014494
660,0.0144919
661,0.0144907
662,0.0144885
663,0.0144874
664,0.0144851
665,0.014484
666,0.0144819
667,0.0144805
668,0.0144788
669,0.0144768
670,0.0144758
671,0.0144746
672,0.0144731
673,0.0144714
674,0.0144703
675,0.0144687
676,0.0144677
677,0.0144669
678,0.0144653
679,0.0144644
680,0.0144629
681,0.014462
682,0.0144605
683,0.0144589
684,0.0144581
685,0.0144567
686,0.014456
687,0.0144546
688,0.0144539
689,0.0144526
690,0.0144518
691,0.0144505
692,0.0144498
693,0.0144492
694,0.0144482
695,0.0144472
696,0.0144459
697,0.0144453
698,0.0144439
699,0.0144432
700,0.0144421
701,0.0144413
702,0.0144401
703,0.0144395
704,0.0144383
705,0.0144376
706,0.0144365
707,0.0144358
708,0.0144347
709,0.014434
710,0.0144328
711,0.0144317
712,0.0144309
713,0.0144299
714,0.0144293
715,0.0144282
716,0.0144275
717,0.0144269
718,0.0144259
719,0.0144253
720,0.0144242
721,0.0144236
722,0.0144229
723,0.0144219
724,0.0144213
725,0.0144202
726,0.014419
727,0.0144183
728,0.0144173
729,0.0144163
730,0.0144156
731,0.014415
732,0.014414
733,0.0144133
734,0.0144124
735,0.0144117
736,0.0144111
737,0.01441
738,0.0144094
739,0.0144083
740,0.0144073
741,0.0144065
742,0.014406
743,0.0144049
744,0.014404
745,0.0144033
746,0.0144027
747,0.0144016
748,0.014401
749,0.0143999
750,0.0143993
751,0.0143987
752,0.0143976
753,0.014397
754,0.0143959
755,0.0143952
756,0.014394
757,0.0143935
758,0.0143923
759,0.0143911
760,0.0143905
761,0.0143898
762,0.014389
763,0.0143883
764,0.0143872
765,0.0143865
766,0.0143858
767,0.0143849
768,0.0143842
769,0.014383
770,0.0143824
771,0.0143812
772,0.01438
773,0.0143793
774,0.0143782
775,0.0143776
776,0.0143771
777,0.0143759
778,0.0143754
779,0.0143742
780,0.0143735
781,0.0143723
782,0.0143718
783,0.0143708
784,0.0143702
785,0.0143693
786,0.0143687
787,0.0143677
788,0.0143673
789,0.0143663
790,0.0143659
791,0.0143653
792,0.0143645
793,0.0143641
794,0.0143632
795,0.0143627
796,0.0143622
797,0.0143615
798,0.014361
799,0.0143601
800,0.0143593
801,0.0143589
802,0.0143581
803,0.0143577
804,0.0143569
805,0.0143565
806,0.0143561
807,0.0143554
808,0.014355
809,0.0143543
810,0.0143539
811,0.0143535
812,0.0143529
813,0.0143523
814,0.014352
815,0.0143542
816,0.0143559
817,0.0143524
818,0.0143507
819,0.0143486
820,0.0143479
821,0.0143468
822,0.0143465
823,0.0143457
824,0.0143453
825,0.0143448
826,0.0143442
827,0.0143438
828,0.014343
829,0.0143422
830,0.0143417
831,0.014341
832,0.0143407
833,0.0143399
834,0.0143391
835,0.0143386
836,0.0143379
837,0.0143371
838,0.0143366
839,0.0143362
840,0.0143354
841,0.0143351
842,0.0143344
843,0.0143339
844,0.014333
845,0.0143326
846,0.0143317
847,0.0143312
848,0.0143307
849,0.0143299
850,0.014329
851,0.0143285
852,0.0143276
853,0.0143273
854,0.0143264
855,0.0143258
856,0.014325
857,0.0143246
858,0.0143237
859,0.0143231
860,0.0143222
861,0.0143218
862,0.0143209
863,0.0143204
864,0.0143199
865,0.0143191
866,0.0143185
867,0.0143176
868,0.0143172
869,0.0143164
870,0.0143158
871,0.0143153
872,0.0143144
873,0.0143136
874,0.014313
875,0.0143125
876,0.0143116
877,0.0143111
878,0.0143106
879,0.0143096
880,0.0143092
881,0.0143087
882,0.0143078
883,0.0143074
884,0.0143064
885,0.0143059
886,0.014305
887,0.0143044
888,0.0143035
889,0.0143027
890,0.0143021
891,0.0143013
892,0.0143008
893,0.0142999
894,0.0142994
895,0.0142988
896,0.014298
897,0.0142974
898,0.0142969
899,0.014296
900,0.0142956
901,0.0142946
902,0.0142942
903,0.0142932
904,0.0142922
905,0.0142916
906,0.0142908
907,0.0142903
908,0.0142899
909,0.014289
910,0.0142885
911,0.014288
912,0.0142872
913,0.0142865
914,0.0142857
915,0.0142853
916,0.0142847
917,0.0142838
918,0.0142833
919,0.0142828
920,0.014282
921,0.014281
922,0.0142805
923,0.0142796
924,0.0142791
925,0.0142782
926,0.0142778
927,0.0142769
928,0.0142759
929,0.0142754
930,0.0142745
931,0.0142741
932,0.0142733
933,0.0142727
934,0.0142718
935,0.0142713
936,0.0142704
937,0.01427
938,0.0142691
939,0.0142686
940,0.0142676
941,0.0142668
942,0.0142662
943,0.0142658
944,0.014265
945,0.0142645
946,0.0142635
947,0.0142631
948,0.0142621
949,0.0142614
950,0.0142572
951,0.0142519
952,0.0142509
953,0.0142505
954,0.0142505
955,0.0142499
956,0.0142491
957,0.0142486
958,0.0142478
959,0.0142472
960,0.0142468
961,0.0142459
962,0.0142454
963,0.0142445
964,0.0142441
965,0.0142432
966,0.0142423
967,0.0142419
968,0.0142411
969,0.0142406
970,0.0142402
971,0.0142393
972,0.0142388
973,0.0142384
974,0.0142375
975,0.014237
976,0.0142366
977,0.0142357
978,0.0142353
979,0.0142345
980,0.014234
981,0.0142331
982,0.0142325
983,0.0142317
984,0.0142313
985,0.0142304
986,0.01423
987,0.0142296
988,0.0142287
989,0.0142283
990,0.0142277
991,0.0142269
992,0.0142265
993,0.0142257
994,0.0142247
995,0.0142242
996,0.0142233
997,0.0142229
998,0.0142225
999,0.0142217
1000,0.0142212
1001,0.0142204
1002,0.01422
1003,0.0142192
1004,0.0142182
1005,0.0142173
1006,0.0142168
1007,0.0142164
1008,0.0142156
1009,0.0142153
1010,0.0142143
1011,0.0142135
1012,0.0142131
1013,0.0142122
1014,0.0142113
1015,0.0142108
1016,0.0142101
1017,0.0142097
1018,0.0142092
1019,0.0142084
1020,0.014208
1021,0.0142072
1022,0.0142066
1023,0.0142062
1024,0.0142054
1025,0.0142046
1026,0.0142041
1027,0.0142036
1028,0.0142028
1029,0.0142025
1030,0.0142017
1031,0.0142009
1032,0.0142004
1033,0.0141996
1034,0.0141991
1035,0.0141984
1036,0.0141979
1037,0.0141971
1038,0.0141966
1039,0.0141957
1040,0.0141954
1041,0.0141948
1042,0.0141941
1043,0.0141937
1044,0.0141928
1045,0.0141921
1046,0.0141916
1047,0.0141911
1048,0.0141903
1049,0.0141895
1050,0.014189
1051,0.0141882
1052,0.0141878
1053,0.014187
1054,0.0141866
1055,0.0141861
1056,0.0141853
1057,0.0141846
1058,0.0141841
1059,0.0141833
1060,0.0141829
1061,0.0141821
1062,0.0141816
1063,0.0141808
1064,0.01418
1065,0.0141791
1066,0.0141783
1067,0.0141779
1068,0.0141772
1069,0.0141767
1070,0.0141763
1071,0.0141756
1072,0.0141748
1073,0.0141743
1074,0.0141736
1075,0.0141728
1076,0.0141723
1077,0.0141715
1078,0.0141712
1079,0.0141706
1080,0.0141699
1081,0.0141695
1082,0.0141687
1083,0.0141683
1084,0.0141674
1085,0.014167
1086,0.0141663
1087,0.0141658
1088,0.0141654
1089,0.0141647
1090,0.0141639
1091,0.0141631
1092,0.0141625
1093,0.0141618
1094,0.0141614
1095,0.014161
1096,0.0141602
1097,0.0141599
1098,0.0141591
1099,0.0141583
1100,0.0141578
1101,0.0141571
1102,0.0141567
1103,0.0141563
1104,0.0141556
1105,0.0141547
1106,0.0141539
1107,0.0141535
1108,0.0141528
1109,0.0141523
1110,0.0141517
1111,0.0141512
1112,0.0141505
1113,0.0141501
1114,0.0141493
1115,0.0141489
1116,0.0139189
1117,0.0141478
1118,0.0148822
1119,0.01528
1120,0.0150596
1121,0.0146135
1122,0.0143453
1123,0.0142331
1124,0.0142077
1125,0.0142062
1126,0.0142161
1127,0.0142195
1128,0.0142208
1129,0.0142203
1130,0.0142171
1131,0.0142151
1132,0.0142115
1133,0.0142079
1134,0.0142061
1135,0.0142045
1136,0.0142018
1137,0.0142004
1138,0.0141978
1139,0.0141964
1140,0.0141945
1141,0.0141926
1142,0.0141916
1143,0.01419
1144,0.0141893
1145,0.014188
1146,0.0141875
1147,0.0141864
1148,0.0141853
1149,0.0141844
1150,0.0141835
1151,0.0141826
1152,0.0141817
1153,0.0141808
1154,0.0141801
1155,0.014179
1156,0.0141784
1157,0.0141777
1158,0.0141767
1159,0.0141756
1160,0.014175
1161,0.014174
1162,0.014173
1163,0.0141719
1164,0.014171
1165,0.0141701
1166,0.0141691
1167,0.0141686
1168,0.0141683
1169,0.0141676
1170,0.0141669
1171,0.0141664
1172,0.0141657
1173,0.0141652
1174,0.0141646
1175,0.0141641
1176,0.0141636
1177,0.014163
1178,0.0141626
1179,0.0141618
1180,0.0141615
1181,0.014161
1182,0.0141607
1183,0.01416
1184,0.0141597
1185,0.0141592
1186,0.0141585
1187,0.0141577
1188,0.0141573
1189,0.0141568
1190,0.0141561
1191,0.0141557
1192,0.0141549
1193,0.0141541
1194,0.0141537
1195,0.0141529
1196,0.0141525
1197,0.0141517
1198,0.0141513
1199,0.0141509
1200,0.0141501
1201,0.0141492
1202,0.0141488
1203,0.0141479
1204,0.0141472
1205,0.0141467
1206,0.0141462
1207,0.0141455
1208,0.0141447
1209,0.0141442
1210,0.0141434
1211,0.014143
1212,0.0141421
1213,0.0141417
1214,0.0141409
1215,0.0141404
1216,0.0141397
1217,0.0141392
1218,0.0141383
1219,0.0141379
1220,0.0141375
1221,0.0141367
1222,0.0141358
1223,0.0141354
1224,0.0141345
1225,0.014134
1226,0.0141337
1227,0.0141329
1228,0.0141322
1229,0.0141316
1230,0.0141308
1231,0.0141304
1232,0.0141295
1233,0.0141288
1234,0.0141284
1235,0.0141277
1236,0.0141274
1237,0.014127
1238,0.0141263
1239,0.0141256
1240,0.0141252
1241,0.0141246
1242,0.0141243
1243,0.0141236
1244,0.0141233
1245,0.0141226
1246,0.0141223
1247,0.0141217
1248,0.0141214
1249,0.0141208
1250,0.0141201
1251,0.0141197
1252,0.0141195
1253,0.0141189
1254,0.0141187
1255,0.0141181
1256,0.0141177
1257,0.0141172
1258,0.0141169
1259,0.0141163
1260,0.014116
1261,0.0141155
1262,0.0141152
1263,0.0141145
1264,0.0141144
1265,0.0141141
1266,0.0141135
1267,0.0141132
1268,0.014113
1269,0.0141124
1270,0.0141121
1271,0.0141116
1272,0.0141113
1273,0.0141107
1274,0.0141104
1275,0.0141099
1276,0.0141093
1277,0.0141086
1278,0.0141084
1279,0.0141081
1280,0.0141076
1281,0.0141071
1282,0.0141068
1283,0.0141063
1284,0.014106
1285,0.0141056
1286,0.0141052
1287,0.0141047
1288,0.0141045
1289,0.0141039
1290,0.0141033
1291,0.0141032
1292,0.0141027
1293,0.0141024
1294,0.0141019
1295,0.0141016
1296,0.0141011
1297,0.0141009
1298,0.0141006
1299,0.0141
1300,0.0140999
1301,0.0140993
1302,0.0140991
1303,0.0140986
1304,0.014098
1305,0.0140978
1306,0.0140974
1307,0.0140971
1308,0.0140968
1309,0.0140964
1310,0.0140961
1311,0.0140957
1312,0.0140951
1313,0.0140949
1314,0.0140944
1315,0.0140942
1316,0.0140937
1317,0.0140934
1318,0.0140929
1319,0.0140927
1320,0.0140925
1321,0.0140921
1322,0.0140915
1323,0.0140913
1324,0.0140908
1325,0.0140906
1326,0.0140901
1327,0.0140898
1328,0.0140894
1329,0.0140891
1330,0.0140887
1331,0.0140884
1332,0.014088
1333,0.0140874
1334,0.0140871
1335,0.0140867
1336,0.0140865
1337,0.014086
1338,0.0140858
1339,0.0140853
1340,0.0140851
1341,0.0140846
1342,0.0140841
1343,0.0140838
1344,0.0140836
1345,0.0140832
1346,0.014083
1347,0.0140825
1348,0.0140823
1349,0.014082
1350,0.0140815
1351,0.0140813
1352,0.0140809
1353,0.0140803
1354,0.01408
1355,0.0140796
1356,0.0140794
1357,0.0140791
1358,0.0140787
1359,0.0140782
1360,0.014078
1361,0.0140776
1362,0.0140773
1363,0.0140771
1364,0.0140767
1365,0.0140762
1366,0.0140759
1367,0.0140755
1368,0.0140753
1369,0.0140748
1370,0.0140746
1371,0.0140741
1372,0.0140738
1373,0.0140734
1374,0.014073
1375,0.0140727
1376,0.0140724
1377,0.0140721
1378,0.0140718
1379,0.0140713
1380,0.0140712
1381,0.0140707
1382,0.0140705
1383,0.01407
1384,0.0140698
1385,0.0140694
1386,0.0140691
1387,0.0140687
1388,0.0140682
1389,0.0140679
1390,0.0140675
1391,0.0140673
1392,0.0140669
1393,0.0140665
1394,0.0140662
1395,0.0140659
1396,0.0140655
1397,0.0140653
1398,0.0140648
1399,0.0140646
1400,0.0140642
1401,0.0140639
1402,0.0140635
1403,0.0140632
1404,0.0140628
1405,0.0140623
1406,0.0140619
1407,0.0140616
1408,0.0140612
1409,0.014061
1410,0.0140607
1411,0.0140603
1412,0.0140602
1413,0.0140598
1414,0.0140595
1415,0.0140591
1416,0.0140588
1417,0.0140585
1418,0.014058
1419,0.0140577
1420,0.0140574
1421,0.0140571
1422,0.0140569
1423,0.0140567
1424,0.0140563
1425,0.014056
1426,0.0140552
1427,0.0140539
1428,0.0140527
1429,0.0140513
1430,0.0140506
1431,0.0140502
1432,0.0140497
1433,0.0140493
1434,0.0140487
1435,0.0140482
1436,0.0140477
1437,0.0140474
1438,0.0140471
1439,0.0140467
1440,0.0140463
1441,0.014046
1442,0.0140456
1443,0.014045
1444,0.0140445
1445,0.0140439
1446,0.0140436
1447,0.0140435
1448,0.014043
1449,0.0140428
1450,0.0140422
1451,0.014042
1452,0.0140417
1453,0.0140411
1454,0.0140406
1455,0.01404
1456,0.0140397
1457,0.0140393
1458,0.014039
1459,0.0140387
1460,0.0140383
1461,0.0140378
1462,0.0140376
1463,0.0140374
1464,0.0140369
1465,0.0140367
1466,0.0140361
1467,0.0140357
1468,0.0140352
1469,0.0140349
1470,0.0140345
1471,0.0140342
1472,0.0140338
1473,0.0140334
1474,0.0140331
1475,0.0140327
1476,0.0140323
1477,0.0140321
1478,0.0140317
1479,0.0140314
1480,0.014031
1481,0.0140306
1482,0.0140302
1483,0.0140299
1484,0.0140296
1485,0.014029
1486,0.0140286
1487,0.0140283
1488,0.0140278
1489,0.0140276
1490,0.0140272
1491,0.0140269
1492,0.0140265
1493,0.0140262
1494,0.0140259
1495,0.0140255
1496,0.014025
1497,0.0140246
1498,0.0140242
1499,0.0140239
1500,0.0140235
1501,0.0140232
1502,0.0140229
1503,0.0140226
1504,0.0140222
1505,0.0140217
1506,0.0140213
1507,0.014021
1508,0.0140208
1509,0.0140205
1510,0.0140201
1511,0.0140197
1512,0.0140194
1513,0.0140191
1514,0.0140188
1515,0.0140184
1516,0.0140181
1517,0.0140177
1518,0.0140175
1519,0.014017
1520,0.0140166
1521,0.0140162
1522,0.014016
1523,0.0140156
1524,0.0140153
1525,0.014015
1526,0.0140147
1527,0.0140144
1528,0.014014
1529,0.0140139
1530,0.0140136
1531,0.0140133
1532,0.014013
1533,0.0140126
1534,0.0140124
1535,0.014012
1536,0.0140119
1537,0.0140116
1538,0.0140116
1539,0.0140112
1540,0.0140108
1541,0.0140108
1542,0.0140105
1543,0.0140103
1544,0.01401
1545,0.0140099
1546,0.0140097
1547,0.0140094
1548,0.0140093
1549,0.0140091
1550,0.0140088
1551,0.0140087
1552,0.0140083
1553,0.0140083
1554,0.0140079
1555,0.0140078
1556,0.0140075
1557,0.0140074
1558,0.014007
1559,0.0140069
1560,0.0140067
1561,0.0140065
1562,0.0140063
1563,0.014006
1564,0.014006
1565,0.0140056
1566,0.0140055
1567,0.0140052
1568,0.014005
1569,0.0140047
1570,0.0140046
1571,0.0140043
1572,0.014004
1573,0.0140038
1574,0.0140036
1575,0.0140032
1576,0.0140029
1577,0.0140028
1578,0.0140026
1579,0.0140022
1580,0.0140019
1581,0.0140018
1582,0.0140016
1583,0.0140014
1584,0.0140012
1585,0.014001
1586,0.0140007
1587,0.0140006
1588,0.0140003
1589,0.0140002
1590,0.0139998
1591,0.0139996
1592,0.0139994
1593,0.0139992
1594,0.0139989
1595,0.0139986
1596,0.0139985
1597,0.0139983
1598,0.0139981
1599,0.0139978
1600,0.0139975
1601,0.0139974
1602,0.0139971
1603,0.013997
1604,0.0139969
1605,0.0139967
1606,0.0139964
1607,0.0139963
1608,0.013996
1609,0.0139957
1610,0.0139956
1611,0.0139953
1612,0.0139952
1613,0.0139949
1614,0.0139947
1615,0.0139946
1616,0.0139942
1617,0.0139941
1618,0.0139939
1619,0.0139936
1620,0.0139935
1621,0.0139933
1622,0.0139931
1623,0.0139929
1624,0.0139927
1625,0.0139925
1626,0.0139923
1627,0.0139922
1628,0.013992
1629,0.0139918
1630,0.0139915
1631,0.0139914
1632,0.0139912
1633,0.0139909
1634,0.0139906
1635,0.0139904
1636,0.0139903
1637,0.0139902
1638,0.0139899
1639,0.0139897
1640,0.0139895
1641,0.0139893
1642,0.0139892
1643,0.0139889
1644,0.0139889
1645,0.0139886
1646,0.0139886
1647,0.0139882
1648,0.013988
1649,0.0139879
1650,0.0139876
1651,0.0139875
1652,0.0139874
1653,0.0139872
1654,0.0139871
1655,0.0139868
1656,0.0139868
1657,0.0139866
1658,0.0139864
1659,0.0139861
1660,0.0139861
1661,0.0139858
1662,0.0139857
1663,0.0139855
1664,0.0139851
1665,0.013985
1666,0.0139848
1667,0.0143187
1668,0.0142585
1669,0.014132
1670,0.0140772
1671,0.0140413
1672,0.0140068
1673,0.0139956
1674,0.0139851
1675,0.013982
1676,0.0139789
1677,0.0139772
1678,0.0139766
1679,0.0139759
1680,0.0139757
1681,0.0139756
1682,0.0139755
1683,0.0139755
1684,0.0139754
1685,0.0139757
1686,0.0139759
1687,0.013976
1688,0.0139763
1689,0.0139764
1690,0.0139767
1691,0.0139768
1692,0.0139772
1693,0.0139772
1694,0.0139776
1695,0.0139779
1696,0.0139782
1697,0.0139782
1698,0.0139785
1699,0.0139787
1700,0.013979
1701,0.0139791
1702,0.0139793
1703,0.0139794
1704,0.0139796
1705,0.0139796
1706,0.0139799
1707,0.0139801
1708,0.0139802
1709,0.0139802
1710,0.0139801
1711,0.0139804
1712,0.0139804
1713,0.0139804
1714,0.0139805
1715,0.0139804
1716,0.0139805
1717,0.0139805
1718,0.0139805
1719,0.0139806
1720,0.0139805
1721,0.0139803
1722,0.0139804
1723,0.0139804
1724,0.0139803
1725,0.0139802
1726,0.0139802
1727,0.0139802
1728,0.01398
1729,0.01398
1730,0.0139798
1731,0.0139799
1732,0.0139798
1733,0.0139797
1734,0.0139795
1735,0.0139794
1736,0.0139793
1737,0.0139793
1738,0.0139792
1739,0.0139791
1740,0.0139789
1741,0.0139789
1742,0.0139787
1743,0.0139785
1744,0.0139785
1745,0.0139784
1746,0.0139783
1747,0.0139782
1748,0.013978
1749,0.0139779
1750,0.0139778
1751,0.0139776
1752,0.0139773
1753,0.0139773
1754,0.0139772
1755,0.0139771
1756,0.013977
1757,0.0139769
1758,0.0139768
1759,0.0139767
1760,0.0139766
1761,0.0139765
1762,0.0139763
1763,0.0139762
1764,0.0139761
1765,0.0139759
1766,0.0139758
1767,0.0139756
1768,0.0139756
1769,0.0139754
1770,0.0139754
1771,0.0139751
1772,0.0139751
1773,0.013975
1774,0.0125188
1775,0.0128916
1776,0.0130586
1777,0.0134293
1778,0.0135585
1779,0.0136916
1780,0.0137329
1781,0.0137764
1782,0.013791
1783,0.0138107
1784,0.0138254
1785,0.013832
1786,0.0138375
1787,0.0138466
1788,0.0138507
1789,0.0138584
1790,0.013862
1791,0.0138684
1792,0.0138713
1793,0.0138768
1794,0.0138792
1795,0.0138841
1796,0.0138884
1797,0.0138905
1798,0.0138941
1799,0.0138959
1800,0.0138974
1801,0.0139006
1802,0.0139034
1803,0.013906
1804,0.0139072
1805,0.0139093
1806,0.0139103
1807,0.013912
1808,0.0139128
1809,0.0139143
1810,0.0139156
1811,0.0139163
1812,0.0139173
1813,0.0139178
1814,0.0139183
1815,0.0139191
1816,0.0139194
1817,0.0139202
1818,0.0139208
1819,0.0139212
1820,0.0139214
1821,0.0139218
1822,0.0139219
1823,0.0139221
1824,0.0139222
1825,0.0139223
1826,0.0139225
1827,0.0139225
1828,0.0139226
1829,0.0139226
1830,0.0139227
1831,0.0139226
1832,0.0139226
1833,0.0139225
1834,0.0139225
1835,0.0139225
1836,0.0139224
1837,0.0139222
1838,0.0139221
1839,0.013922
1840,0.013922
1841,0.0139219
1842,0.0139217
1843,0.0139217
1844,0.0139215
1845,0.0139214
1846,0.0139213
1847,0.0139211
1848,0.013921
1849,0.0139209
1850,0.0139207
1851,0.0139207
1852,0.0139205
1853,0.0139205
1854,0.0139202
1855,0.0139202
1856,0.0139201
1857,0.0139199
1858,0.0139198
1859,0.0139197
1860,0.0139196
1861,0.0139195
1862,0.0139194
1863,0.0139193
1864,0.0139192
1865,0.0139191
1866,0.0139191
1867,0.013919
1868,0.0139189
1869,0.0139188
1870,0.0139187
1871,0.0139187
1872,0.0139186
1873,0.0139184
1874,0.0139183
1875,0.0139182
1876,0.0139182
1877,0.0139181
1878,0.013918
1879,0.013918
1880,0.013918
1881,0.0139178
1882,0.0139177
1883,0.0139177
1884,0.0139177
1885,0.0139175
1886,0.0139176
1887,0.0139175
1888,0.0139174
1889,0.0139173
1890,0.0139173
1891,0.0139172
1892,0.0139172
1893,0.0139171
1894,0.0139171
1895,0.0139171
1896,0.0139169
1897,0.0139169
1898,0.0139169
1899,0.0139168
1900,0.0139168
1901,0.0139167
1902,0.0139167
1903,0.0139167
1904,0.0139166
1905,0.0139167
1906,0.0139166
1907,0.0139166
1908,0.0139165
1909,0.0139165
1910,0.0139164
1911,0.0139163
1912,0.0139163
1913,0.0139162
1914,0.0140875
1915,0.0140236
1916,0.0139481
1917,0.0139123
1918,0.013904
1919,0.0139079
1920,0.0139103
1921,0.0139112
1922,0.0139112
1923,0.0139118
1924,0.0139123
1925,0.0139125
1926,0.013913
1927,0.0139132
1928,0.0139136
1929,0.0139138
1930,0.0139142
1931,0.0139143
